381,3,Latios,Dragon,Psy,1,,Base,"Même en se cachant, il parvient à détecter les autres Pokémon et à sentir leurs émotions grâce à son don de télépathie. Il comprend le langage des humains.",L
382,3,Kyogre,Eau,,P,,Base,Ce seraient les fortes pluies que peut invoquer ce Pokémon qui auraient rendu les océans si vastes. Il a le pouvoir de maîtriser l'eau.,L
383,3,Groudon,Sol,,P,,Base,Ce Pokémon apparaît dans la mythologie comme le créateur de la terre. Il dort dans le magma souterrain et créerait des éruptions volcaniques en se réveillant.,L
384,3,Rayquaza,Dragon,Vol,1,,Base,"Ce Pokémon a vécu pendant des centaines de millions d'années dans la couche d'ozone de l'atmosphère. Quand il vole, on croirait voir un météore.",L
385,3,Jirachi,Acier,Psy,,,Base,"Selon la légende, ce Pokémon aurait le pouvoir d'exaucer les vœux. Quand il dort, il s'entoure d'une épaisse enveloppe de cristal pour se protéger de ses ennemis.",F
386,3,Deoxys,Psy,,,4,Base,Il est le résultat de la mutation d'un virus extraterrestre exposé à un rayon laser. Sa structure corporelle lui confère une agilité et une vitesse supérieures.,F
387,4,Tortipouss,Plante,,,,Base,La coquille sur son dos est faite de terre. Elle durcit lorsqu'il s'abreuve. Il vit le long des lacs.,
388,4,Boskara,Plante,,,,Niveau 1,"Il vit en forêt près de l'eau. En journée, il la quitte pour dorer sa carapace feuillue au soleil.",
389,4,Torterra,Plante,Sol,,,Niveau 2,Il arrive que de petits Pokémon se rassemblent sur son dos immobile pour y faire leur nid.,
390,4,Ouisticram,Feu,,,,Base,Il escalade prestement les falaises escarpées et vit sur les sommets. Sa flamme s'éteint quand il dort.,
391,4,Chimpenfeu,Feu,Combat,,,Niveau 1,"Pour intimider ses agresseurs, il gonfle les flammes de sa queue pour paraître plus grand.",
392,4,Simiabraz,Feu,Combat,,,Niveau 2,Il pratique un art martial spécial qui utilise tous ses membres. Sa flamme ne s'éteint jamais.,
393,4,Tiplouf,Eau,,,,Base,Il est fier et déteste accepter la nourriture qu'on lui offre. Son pelage épais le protège du froid.,
394,4,Prinplouf,Eau,,,,Niveau 1,"Il vit seul, à l'écart de ses pairs. Chaque individu est convaincu d'être meilleur que les autres.",
395,4,Pingoléon,Eau,Acier,,,Niveau 2,Les trois cornes de son bec sont le symbole de sa force. Celles du chef sont plus grosses que les autres.,
396,4,Étourmi,Normal,Vol,,,Base,"Ils volent en nombre. Bien que minuscule, il bat des ailes avec une vigueur impressionnante.",
397,4,Étourvol,Normal,Vol,,,Niveau 1,Il survole les forêts et les champs en quête de Pokémon insectes. Ils forment de grandes volées.,
398,4,Étouraptor,Normal,Vol,,,Niveau 2,Un Pokémon sauvage qui a le courage de défier des ennemis beaucoup plus grands que lui.,
399,4,Keunotor,Normal,,,,Base,Rien ne peut perturber ses nerfs d'acier. Il est plus agile et énergique qu'il n'y paraît.,
400,4,Castorno,Normal,Eau,,,Niveau 1,Il construit des barrages de boue et d'écorce le long des fleuves. C'est un ouvrier de renom.,
401,4,Crikzik,Insecte,,,,Base,"Quand il bascule sa tête d'avant en arrière, ses antennes se heurtent dans un son de xylophone.",
402,4,Mélokrik,Insecte,,,,Niveau 1,Il croise ses bras affûtés devant son torse pour crier. Il compose tout un tas de mélodies.,
403,4,Lixy,Electrique,,,,Base,Sa fourrure étincelle en cas de danger. Il profite du fait que l'ennemi est aveuglé pour s'enfuir.,
404,4,Luxio,Electrique,,,,Niveau 1,L'électricité libérée par ses griffes peut assommer l'ennemi. Il vit en petits groupes.,
405,4,Luxray,Electrique,,,,Niveau 2,Ses yeux qui voient à travers tout lui permettent de repérer ses proies cachées avant de les capturer.,
406,4,Rozbouton,Plante,Poison,,,Base,"En hiver, son bourgeon se referme pour résister au froid. Il s'ouvre au printemps et libère du pollen.",
407,4,Roserade,Plante,Poison,,,Niveau 2,Il attire ses proies avec son doux parfum et les achève grâce aux fouets d'épines de ses bras.,
408,4,Kranidos,Roche,,,,Base,Il vivait dans la jungle il y a environ 100 millions d'années. Son crâne est dur comme du fer.,
409,4,Charkos,Roche,,,,Niveau 1,Son violent coup de tête est assez puissant pour pulvériser les matériaux les plus résistants.,
410,4,Dinoclier,Roche,Acier,,,Base,Un Pokémon qui vivait dans la jungle il y a 100 millions d'années. Son visage est très dur.,
411,4,Bastiodon,Roche,Acier,,,Niveau 1,Il résiste à toute attaque frontale. C'est un Pokémon docile qui se nourrit d'herbe et de Baies.,
412,4,Cheniti,Insecte,,,3,Base,"Pour se protéger des vents glacés de l'hiver, il s'est tissé une cape de feuilles et de brindilles.",
413,4,Cheniselle,Insecte,Plante,,3,Niveau 1,Son apparence varie selon le lieu d'évolution. Son corps est façonné avec les matériaux à disposition.,
414,4,Papilord,Insecte,Vol,,,Niveau 1,Il aime le nectar des fleurs et n'hésite pas à voler celui que récupère Apitrini.,
415,4,Apitrini,Insecte,Vol,,,Base,"Il récolte le nectar et l'amène à la colonie. La nuit, ils s'assemblent pour bâtir une ruche et s'endormir.",
416,4,Apireine,Insecte,Vol,,,Niveau 1,"En cas de danger, les larves de son rayon de 6 alvéoles ripostent. Il n'y en a qu'un dans chaque colonie.",
417,4,Pachirisu,Electrique,,,,Base,Il roule des boules de poils pleines d'électricité statique et les range dans des souches avec des Baies.,
418,4,Mustébouée,Eau,,,,Base,"Sa bouée est pareille à un collier gonflable. Quand il flotte, il garde la tête à l'air libre.",
419,4,Mustéflott,Eau,,,,Niveau 1,Il flotte grâce à sa bouée très développée. Il vole au secours des gens sur le point de se noyer.,
420,4,Ceribou,Plante,,,,Base,La petite boule renferme les délicieux nutriments sucrés dont il a besoin pour évoluer.,
421,4,Ceriflor,Plante,,,2,Niveau 1,Il fleurit lorsque le soleil est au beau fixe. Il cherche à prendre sa revanche sur une vie de bourgeon.,
422,4,Sancoki,Eau,,,2,Base,Sa couleur et sa forme varient selon les régions. On en recense deux types à Sinnoh.,
423,4,Tritosor,Eau,Sol,,2,Niveau 1,"Son corps pliable est dépourvu d'os. Lorsqu'on tranche un de ses membres, il repousse immédiatement.",
424,4,Capidextre,Normal,,,,Niveau 1,Il se nourrit de noix qu'il épluche avec ses deux queues habiles. Il utilise de moins en moins ses bras.,
425,4,Baudrive,Spectre,Vol,,,Base,Un Pokémon né de l'esprit des gens et des Pokémon. Il aime les saisons chaudes et humides.,
426,4,Grodrive,Spectre,Vol,,,Niveau 1,Il somnole la journée et s'envole en grands groupes le soir venu. Nul ne sait où ils vont.,
427,4,Laporeille,Normal,,,,Base,Il frappe l'ennemi en déroulant violemment ses oreilles. Cela peut faire pleurer un adulte.,
428,4,Lockpin,Normal,,1,,Niveau 1,Un Pokémon extrêmement prudent. Il couvre son corps de ses oreilles pelucheuses en cas de danger.,
429,4,Magirêve,Spectre,,,,Niveau 1,Son cri rappelle une incantation. Ceux qui l'entendent souffrent de migraines et d'hallucinations.,
430,4,Corboss,Ténèbres,Vol,,,Niveau 1,Ce Pokémon nocturne évolue en grandes volées escortées par des Cornèbre.,
431,4,Chaglam,Normal,,,,Base,Il griffe quand il est en colère et ronronne quand il est heureux. Certains aiment ce côté lunatique.,
432,4,Chaffreux,Normal,,,,Niveau 1,Cette brute arrogante n'hésite pas à voler le nid d'autres Pokémon pour s'y installer.,
433,4,Korillon,Psy,,,,Base,Il émet des cris en agitant l'orbe à l'arrière de sa gorge. Il avance par bonds désordonnés.,
434,4,Moufouette,Poison,Ténèbres,,,Base,Il se protège en expulsant un fluide nocif par son derrière. La puanteur dure 24 heures.,
435,4,Moufflair,Poison,Ténèbres,,,Niveau 1,Il attaque en projetant un liquide fétide du bout de sa queue. Il peut tirer à 50 mètres.,
436,4,Archéomire,Acier,Psy,,,Base,Il rappelle des objets trouvés dans les sépultures anciennes. Nul ne sait s'ils sont liés.,
437,4,Archéodong,Acier,Psy,,,Niveau 1,La découverte d'un de ces Pokémon sur un site de fouilles après 2000 ans de sommeil a fait sensation.,
438,4,Manzaï,Roche,,,,Base,"On dirait qu'il pleure constamment. En fait, il régule ses fluides corporels en éliminant le surplus.",
439,4,Mime Jr.,Psy,Fée,,,Base,"Il imite ses ennemis. Une fois imités, ils ne peuvent plus quitter ce Pokémon des yeux.",
440,4,Ptiravi,Normal,,,,Base,Ce Pokémon ne se sépare jamais de son petit caillou et a tendance à traîner dans les pieds des gens.,
441,4,Pijako,Normal,Vol,,,Base,"On peut lui enseigner quelques mots. S'il s'agit d'un groupe, ils retiendront la même phrase.",
442,4,Spiritomb,Spectre,Ténèbres,,,Base,Un Pokémon composé de 108 esprits. Il provient d'une fissure dans une clé de voûte étrange.,
443,4,Griknot,Dragon,Sol,,,Base,Il niche dans les petits trous horizontaux des murs des grottes. Il bondit pour saisir sa proie.,
444,4,Carmache,Dragon,Sol,,,Niveau 1,"Selon une croyance ancienne, on peut utiliser ses écailles pour guérir les maladies incurables.",
445,4,Carchacrok,Dragon,Sol,1,,Niveau 2,"Quand il se recroqueville et étend ses ailes, on dirait un chasseur. Sa vitesse est supersonique.",
446,4,Goinfrex,Normal,,,,Base,Il avale son poids en nourriture chaque jour. Il avale tout sans prendre le temps de mâcher.,
447,4,Riolu,Combat,,,,Base,Son aura s'intensifie pour prévenir son entourage quand il a peur ou quand il est triste.,
448,4,Lucario,Combat,Acier,1,,Niveau 1,Il ressent toutes les auras. Il comprend le langage humain.,
449,4,Hippopotas,Sol,,,2,Base,Il vit dans des endroits arides. Il exsude du sable granuleux au lieu de transpirer.,
450,4,Hippodocus,Sol,,,2,Niveau 1,Il emmagasine du sable qu'il expulse en tornades par les pores de sa peau pour attaquer.,
451,4,Rapion,Poison,Insecte,,,Base,"Il saisit sa proie avec les pinces de sa queue, lui injecte un poison et la retient jusqu'à ce qu'il agisse.",
452,4,Drascore,Poison,Ténèbres,,,Niveau 1,Il peut réduire une voiture en pièces avec ses pinces. Le bout de ses pinces contient du poison.,
453,4,Cradopaud,Poison,Combat,,,Base,Ses joues contiennent des glandes toxiques. Il attaque par surprise et utilise son toucher empoisonné.,
454,4,Coatox,Poison,Combat,,,Niveau 1,Les griffes de ses poings sécrètent une toxine si atroce qu'une simple égratignure peut s'avérer fatale.,
455,4,Vortente,Plante,,,,Base,Il attire sa proie avec sa salive odorante avant de la croquer. Il lui faut une journée pour l'avaler.,
456,4,Écayon,Eau,,,,Base,"Après une longue exposition au soleil, les motifs de ses nageoires caudales luisent à la nuit tombée.",
457,4,Luminéon,Eau,,,,Niveau 1,Il vit au plus profond de l'océan. Il attire sa proie en illuminant les motifs de ses 4 nageoires.,
458,4,Babimanta,Eau,Vol,,,Base,Un Pokémon amical qui analyse les mouvements subtils de l'eau de mer grâce à ses deux antennes.,
459,4,Blizzi,Plante,Glace,,,Base,"Il vit sur les monts enneigés. Ignorant les coutumes humaines, il lui arrive d'être très indiscret.",
460,4,Blizzaroi,Plante,Glace,1,,Niveau 1,C'est l'abominable homme des neiges. Il ensevelit les montagnes sous son blizzard.,
461,4,Dimoret,Ténèbres,Glace,,,Niveau 1,Ils vivent par groupe de 4 ou 5 en région froide et chassent de façon très organisée.,
462,4,Magnézone,Electrique,Acier,,,Niveau 2,Il a évolué suite à son exposition à un champ magnétique spécial. Ses 3 unités génèrent du magnétisme.,
463,4,Coudlangue,Normal,,,,Niveau 1,Il enroule tout dans sa langue extensible. Ceux qui l'approchent finissent couverts de bave.,
464,4,Rhinastoc,Sol,Roche,,,Niveau 2,Il bande ses muscles pour projeter des pierres ou des Racaillou depuis le creux de ses paumes.,
465,4,Bouldeneu,Plante,,,,Niveau 1,Il ligote sa proie en étirant ses bras en lianes. Il ne craint pas de perdre un bras face à un ennemi.,
466,4,Élekable,Electrique,,,,Niveau 2,Il place le bout de ses deux queues sur son ennemi et libère une décharge de 20 000 volts.,
467,4,Maganon,Feu,,,,Niveau 2,Il projette des boules de feu de 2000°C à bout de bras. Il vit dans les cratères volcaniques.,
468,4,Togekiss,Fée,Vol,,,Niveau 2,Il se protège avec une étrange barrière. Il crache des orbes d'aura et des tornades.,
469,4,Yanméga,Insecte,Vol,,,Niveau 1,Les ondes de choc qu'il génère en battant des ailes infligent de graves blessures internes.,
470,4,Phyllali,Plante,,,,Niveau 1,Il utilise la photosynthèse comme une plante. C'est pourquoi il est toujours entouré d'air pur.,
471,4,Givrali,Glace,,,,Niveau 1,Il peut geler sa fourrure pour se protéger en rendant ses poils aussi durs que des piquants.,
472,4,Scorvol,Sol,Vol,,,Niveau 1,"Il guette sa proie, pendu à une branche la tête en bas, et s'en saisit à la première occasion.",
473,4,Mammochon,Glace,Sol,,,Niveau 2,Ses défenses spectaculaires sont glacées. Il a failli disparaître dans la canicule suivant l'ère glaciaire.,
474,4,Porygon-Z,Normal,,,,Niveau 2,"Un logiciel supplémentaire fut installé pour l'améliorer. Mais depuis, il se comporte bizarrement.",
475,4,Gallame,Psy,Combat,1,,Niveau 2,Il frappe avec les grandes lames à ses coudes. Son talent d'escrimeur n'a d'égal que sa courtoisie.,
476,4,Tarinorme,Roche,Acier,,,Niveau 1,Son corps libère une puissante force magnétique. Il dirige trois petites unités appelées Mini-nez.,
477,4,Noctunoir,Spectre,,,,Niveau 2,L'antenne sur sa tête capte les ondes radio du monde des esprits lui ordonnant d'y porter des gens.,
478,4,Momartik,Glace,Spectre,,,Niveau 1,Ce Pokémon fait tomber des morceaux de glace et se protège avec un feu spectral.,
479,4,Motisma,Electrique,Spectre,,6,Base,Son corps est fait de plasma. Il cause de gros dégâts en infiltrant des appareils électroniques.,
480,4,Créhelf,Psy,,,,Base,"On l'appelle ""être du savoir"". On raconte que son regard a le pouvoir d'effacer la mémoire.",L
481,4,Créfollet,Psy,,,,Base,"On l'appelle ""être de l'émotion"". Il enseigne aux hommes la beauté de la tristesse, la douleur de la joie.",L
482,4,Créfadet,Psy,,,,Base,"On l'appelle ""être de la volonté"". Il dort au fond d'un lac pour maintenir l'équilibre du monde.",L
483,4,Dialga,Acier,Dragon,,2,Base,Il peut contrôler le temps. Les mythes de Sinnoh en parlent comme d'une divinité ancienne.,L
484,4,Palkia,Eau,Dragon,,2,Base,Il peut modeler l'espace. Les mythes de Sinnoh en parlent comme d'une divinité ancienne.,L
485,4,Heatran,Acier,Acier,,,Base,Il hante les grottes volcaniques. Il rampe au mur et au plafond grâce à ses pieds en formes de croix.,L
486,4,Regigigas,Normal,,,,Base,Une légende tenace veut que ce Pokémon ait traîné les continents en les attachant à des cordes.,L
487,4,Giratina,Spectre,Dragon,,2,Base,Un Pokémon censé vivre dans un monde à l'opposé du nôtre. Il apparaît dans un cimetière ancien.,L
488,4,Cresselia,Psy,,,,Base,Ses ailes libèrent un rideau de particules brillantes. Ce Pokémon symboliserait le croissant de lune.,L
489,4,Phione,Eau,,,,Base,Un Pokémon des mers chaudes. Il gonfle la bouée sur sa tête et dérive en quête de vivres.,F
490,4,Manaphy,Eau,,,,Base,"Né dans les profondeurs froides de l'océan, il parcourt un long chemin pour gagner son lieu de naissance.",F
491,4,Darkrai,Ténèbres,,,,Base,Il a la capacité de bercer les gens pour les faire rêver. Il se montre durant les nuits de nouvelle lune.,F
492,4,Shaymin,Plante,,,2,Base,Il vit dans les champs de fleurs et se cache en s'enroulant pour imiter une plante fleurie.,F
493,4,Arceus,Normal,,,18,Base,La mythologie le décrit comme le Pokémon qui a façonné l'univers avec ses 1 000 bras.,F
494,5,Victini,Psy,Feu,,,Base,Un Pokémon qui amène la victoire. On dit que les Dresseurs qui le possèdent peuvent gagner n'importe quel combat.,F
495,5,Vipélierre,Plante,,,,Base,"Un Pokémon intelligent et très calme. Lorsqu'il a reçu suffisamment de lumière du soleil, il devient plus agile.",
496,5,Lianaja,Plante,,,,Niveau 1,Il court comme s'il glissait sur le sol. Il déroute l'ennemi par ses mouvements et l'assomme d'un coup de liane.,
497,5,Majaspic,Plante,,,,Niveau 2,"Il garde la tête haute pour intimider l'ennemi, et ne combat sérieusement que les ennemis les plus puissants.",
498,5,Gruikui,Feu,,,,Base,Il évite agilement les attaques ennemies et crache des boules de feu par le groin. Il aime également griller des Baies pour les manger.,
499,5,Grotichon,Feu,Combat,,,Niveau 1,"Quand le feu dans son corps s'embrase, sa vitesse et son agilité augmentent. En cas d'urgence, il crache de la fumée.",
500,5,Roitiflam,Feu,Combat,,,Niveau 2,Il embrase ses poings avec les flammes sur son menton et cogne l'ennemi avec. C'est un Pokémon très solidaire.,
501,5,Moustillon,Eau,,,,Base,Il combat avec le coquillage de son ventre. Il peut parer un assaut et immédiatement contre-attaquer.,
502,5,Mateloutre,Eau,,,,Niveau 1,"L'apprentissage de sa technique de combat, qui utilise également ses deux coquillages, est extrêmement rigoureux.",
503,5,Clamiral,Eau,,,2,Niveau 2,"Il peut terrasser ses ennemis d'un coup de la lame enchâssée dans son armure, et les faire taire d'un seul regard.",
504,5,Ratentif,Normal,,,,Base,Ils stockent à manger dans leurs bajoues et font le guet indéfiniment. Ils se font des signes en remuant de la queue.,
505,5,Miradar,Normal,,,,Niveau 1,"Il attaque en crachant les graines des Baies qu'il accumule dans ses bajoues. S'il voit un ennemi, il dresse la queue.",
506,5,Ponchiot,Normal,,,,Base,"Il fait vaillamment face à des ennemis très puissants, mais il est intelligent et évite les combats trop inégaux.",
507,5,Ponchien,Normal,,,,Niveau 1,Les poils qui entourent son corps comme un manteau sont extrêmement durs et amortissent les coups.,
508,5,Mastouffe,Normal,,,,Niveau 2,Il sauve les gens bloqués dans les montagnes par des tempêtes de neige. Ses longs poils le protègent du froid.,
509,5,Chacripan,Ténèbres,,,,Base,"Il vole les gens pour le plaisir, mais il est tellement mignon que ses victimes finissent toujours par lui pardonner.",
510,5,Léopardus,Ténèbres,,,,Niveau 1,Un Pokémon insaisissable. Son style et son pelage magnifique attirent de nombreux Dresseurs.,
511,5,Feuillajou,Plante,,,,Base,Il vit dans les forêts profondes. Manger la feuille qui pousse sur sa tête fait disparaître la fatigue.,
512,5,Feuiloutan,Plante,,,,Niveau 1,Il a un tempérament violent et se bat avec sa queue pleine d'épines. La feuille sur sa tête est très amère.,
513,5,Flamajou,Feu,,,,Base,"Quand il s'énerve, la mèche sur sa tête chauffe à 300 °C. Il s'en sert pour griller des Baies et les manger.",
514,5,Flamoutan,Feu,,,,Niveau 1,Il adore les aliments sucrés. Ils lui servent d'énergie pour alimenter le feu à l'intérieur de son corps.,
515,5,Flotajou,Eau,,,,Base,L'eau contenue dans la mèche sur sa tête est pleine de nutriments. Elle fait pousser les plantes avec vigueur.,
516,5,Flotoutan,Eau,,,,Niveau 1,"Il stocke de l'eau dans les mèches de sa tête. Quand il est à sec, il se ravitaille en aspirant de l'eau par la queue.",
517,5,Munna,Psy,,,,Base,"Quand Munna mange un rêve, celui-ci est aussitôt oublié par le rêveur. Il lévite en permanence.",
518,5,Mushana,Psy,,,,Niveau 1,La fumée qui sort de son front contient les rêves de nombreuses personnes et ceux de nombreux Pokémon.,
519,5,Poichigeon,Normal,Vol,,,Base,"Il suit scrupuleusement les consignes de son Dresseur, mais il a du mal à comprendre les ordres trop compliqués.",
520,5,Colombeau,Normal,Vol,,,Niveau 1,"Aussi éloigné qu'il puisse se trouver, il parvient toujours à retourner auprès de son Dresseur.",
521,5,Déflaisan,Normal,Vol,,2,Niveau 2,Le mâle intimide ses ennemis avec ses caroncules. La femelle vole mieux que le mâle.,
522,5,Zébribon,Electrique,,,,Base,Leur crinière scintille quand ils lâchent une décharge électrique. Ils se servent de ces scintillements pour communiquer.,
523,5,Zéblitz,Electrique,,,,Niveau 1,"Il réagit à la vitesse de l'éclair. Lorsqu'il est en plein galop, on peut entendre le grondement du tonnerre.",
524,5,Nodulithe,Roche,,,,Base,"Il a une oreille hexagonale. Son corps, compressé dans les strates profondes, est dur comme de l'acier.",
525,5,Géolithe,Roche,,,,Niveau 1,"Quand il est gonflé à bloc, ses cristaux orangés scintillent. Il cherche de l'eau souterraine dans les grottes.",
526,5,Gigalithe,Roche,,,,Niveau 2,"Il comprime de l'énergie dans son corps, et ses attaques sont assez puissantes pour renverser des montagnes.",
527,5,Chovsourir,Psy,Vol,,,Base,Il vit dans les forêts sombres et les grottes. Il émet des ultrasons par le nez pour se diriger.,
528,5,Rhinolove,Psy,Vol,,,Niveau 1,Il émet des ondes sonores de différentes fréquences par le nez. Certaines peuvent briser des rochers.,
529,5,Rototaupe,Sol,,,,Base,Il peut creuser à plus de 50km/h et faire la course avec une voiture roulant sur le terrain qu'il creuse.,
530,5,Minotaupe,Sol,Acier,,,Niveau 1,Ses vrilles en acier peuvent transpercer des poutres en fer. Il est très employé dans la construction de tunnels.,
531,5,Nanméouïe,Normal,,1,,Base,Il ausculte les gens avec ses antennes auriculaires pour juger de leurs émotions ou de leur santé.,
532,5,Charpenti,Combat,,,,Base,"Il combat avec une poutre. Quand il en arrive à transporter de lourds madriers sans problème, l'évolution est proche.",
533,5,Ouvrifier,Combat,,,,Niveau 1,Même une armée de catcheurs se jetant sur son corps hyper musclé ne le ferait pas ciller.,
534,5,Bétochef,Combat,,,,Niveau 2,On pense que la recette du ciment a été enseignée aux humains par un Bétochef il y a 2 000 ans.,
535,5,Tritonde,Eau,,,,Base,Il prévient ses camarades du danger en faisant vibrer ses joues pour générer un signal d'alarme très aigu.,
536,5,Batracné,Eau,Sol,,,Niveau 1,"Quand il fait vibrer la bosse sur sa tête, il provoque des ondulations dans l'eau, mais aussi des tremblements de terre.",
537,5,Crapustule,Eau,Sol,,,Niveau 2,"Il fait gicler un liquide paralysant des pustules sur sa tête, et attaque ses ennemis à coups de vibrations.",
538,5,Judokrak,Combat,,,,Base,"Quand il noue sa ceinture, il devient plus puissant. Les Judokrak sauvages tressent leur ceinture avec des lianes.",
539,5,Karaclée,Combat,,,,Base,"Dans les montagnes où il s'entraîne, on peut l'entendre donner des coups de poings aux rochers et aux grands arbres.",
540,5,Larveyette,Insecte,Plante,,,Base,Il fait des vêtements en découpant des feuilles et en les cousant avec le fil adhésif qu'il sécrète par la bouche.,
541,5,Couverdure,Insecte,Plante,,,Niveau 1,"Dans les forêts où il vit, la végétation pousse bien car il transforme les feuilles mortes en engrais.",
542,5,Manternel,Insecte,Plante,,,Niveau 2,"Quand il trouve de petits Pokémon, il leur coud des vêtements de feuilles en utilisant ses coupoirs et son fil adhésif.",
543,5,Venipatte,Insecte,Poison,,,Base,"Sa morsure est très venimeuse. Elle paralyse même les grands Pokémon Oiseaux, ses prédateurs.",
544,5,Scobolide,Insecte,Poison,,,Niveau 1,"Protégé par sa solide carapace, il fonce sur ses ennemis en roulant comme un pneu.",
545,5,Brutapode,Insecte,Poison,,,Niveau 2,Il accule l'ennemi par ses mouvements rapides et l'attaque avec ses cornes. Il ne s'arrête qu'au coup de grâce.,
546,5,Doudouvet,Plante,Fée,,,Base,"Si on l'attaque, il projette un nuage de coton. L'ennemi le confond avec lui, ce qui lui permet de s'enfuir.",
547,5,Farfaduvet,Plante,Fée,,,Niveau 1,"Il se faufile comme le vent par les espaces les plus étroits, en laissant une touffe de poils blancs.",
548,5,Chlorobule,Plante,,,,Base,"Les feuilles sur sa tête sont très amères, mais elles remettent d'aplomb les corps les plus éreintés.",
549,5,Fragilady,Plante,,,2,Niveau 1,Même les Dresseurs confirmés ont du mal à faire éclore sa belle fleur. Un Pokémon apprécié des célébrités.,
550,5,Bargantua,Eau,,,3,Base,Les bleus et les rouges se détestent cordialement et se battent dès qu'ils s'aperçoivent. Un Pokémon très violent.,
551,5,Mascaïman,Sol,Ténèbres,,,Base,Il vit dans le sable des déserts. Le sable chauffé par le soleil empêche son corps de refroidir.,
552,5,Escroco,Sol,Ténèbres,,,Niveau 1,Ils vivent en petits groupes. La membrane qui couvre leurs yeux les protège du soleil.,
553,5,Crocorible,Sol,Ténèbres,,,Niveau 2,Il ne laisse jamais échapper ses proies. Ses mâchoires surpuissantes peuvent broyer une voiture.,
554,5,Darumarond,Feu,,,2,Base,"Quand le feu brûle dans son corps, il est tout excité et court partout. Quand le feu s'apaise, il s'endort.",
555,5,Darumacho,Feu,,,4,Niveau 1,Il entretient des flammes à 1 400 °C dans son corps. De quoi détruire un camion-benne d'un coup de poing !,
556,5,Maracachi,Plante,,,,Base,"Avec une danse et des sons saccadés, il fait fuir ses prédateurs, les Pokémon Oiseaux dévoreurs de graines de fleur.",
557,5,Crabicoque,Insecte,Roche,,,Base,Il peut facilement creuser son trou dans les pierres les plus dures grâce au liquide sécrété par sa bouche.,
558,5,Crabaraque,Insecte,Roche,,,Niveau 1,"Entre eux, les querelles de territoire sont fréquentes et violentes. Celui qui se fait briser son rocher a perdu.",
559,5,Baggiguane,Ténèbres,Combat,,,Base,Il remonte sa peau jusqu'à son cou pour se protéger. Elle a une constitution élastique qui absorbe les coups.,
560,5,Baggaïd,Ténèbres,Combat,,,Niveau 1,Ils se regroupent pour rosser ceux qui pénètrent sur leur territoire. Ils crachent un venin corrosif.,
561,5,Cryptéro,Psy,Vol,,,Base,On dit qu'il parcourt toujours le même itinéraire parce qu'il a gardé la mémoire de la ville antique qu'il protégeait.,
562,5,Tutafeh,Spectre,,,2,Base,"Le motif de son masque est son visage quand il était humain. Parfois, il le regarde et se met à pleurer.",
563,5,Tutankafer,Spectre,,,,Niveau 1,Il paraît qu'il avale les gens et les transforme en momies. Il adore manger des lingots d'or.,
564,5,Carapagos,Eau,Roche,,,Base,Il a été recréé à partir d'un fossile préhistorique. Il peut plonger jusqu'à 1 000 mètres de profondeur.,
565,5,Mégapagos,Eau,Roche,,,Niveau 1,Il vit sur terre et en mer. Ses bras surpuissants peuvent percer des trous dans la coque des paquebots.,
566,5,Arkéapti,Roche,Vol,,,Base,On dit qu'il serait l'ancêtre de tous les Pokémon Oiseaux. Il ne sait pas voler et se déplace en sautant d'arbre en arbre.,
567,5,Aéroptéryx,Roche,Vol,,,Niveau 1,Il s'envole après avoir pris de l'élan. Il est assez intelligent pour chasser ses proies en groupe.,
568,5,Miamiasme,Poison,,,,Base,Il aime les endroits mal tenus. Le gaz qu'il rote endort pendant une semaine.,
569,5,Miasmax,Poison,,,,Niveau 1,"Méfiez-vous du poison qu'il projette de son bras droit, sans quoi ses toxines non identifiées vous feront passer un sale quart d'heure.",
570,5,Zorua,Ténèbres,,,2,Base,"À cause de sa timidité, il aurait développé la capacité de changer son apparence.",
571,5,Zoroark,Ténèbres,,,2,Niveau 1,"Les humains qui osent menacer son habitat finissent par errer éternellement dans les bois, victimes de ses illusions.",
572,5,Chinchidou,Normal,,,,Base,Il faut bien une journée entière pour laver sa queue après s'en être servi pour faire le ménage dans son nid et épousseter son corps.,
573,5,Pashmilla,Normal,,,,Niveau 1,Le liquide que son corps sécrète est étrangement huileux. C'est un remède efficace pour les personnes qui ont la peau sèche.,
574,5,Scrutella,Psy,,,,Base,"Parfois, ce Pokémon chuchote alors qu'il n'y a personne aux alentours. On raconte qu'il parle à une entité que personne ne peut voir.",
575,5,Mesmérella,Psy,,,,Niveau 1,On raconte qu'il enlève les enfants endormis pendant les nuits étoilées. Cela lui vaut d'être considéré comme un démon punisseur.,
576,5,Sidérella,Psy,,,,Niveau 2,"Il prédit l'avenir à partir du mouvement des étoiles. Il dispose de grands pouvoirs psychiques, mais il n'est pas de nature hostile.",
577,5,Nucléos,Psy,,,,Base,On raconte que le curieux fluide qui entoure le corps de ce Pokémon lui permet de survivre dans l'espace.,
578,5,Méios,Psy,,,,Niveau 1,"Étant donné que ses deux cerveaux sont rarement sur la même longueur d'onde, il est impossible de prédire son comportement.",
579,5,Symbios,Psy,,,,Niveau 2,"Fier d'avoir des bras, il préfère s'en servir pour assommer ses adversaires plutôt que d'avoir recours à ses pouvoirs psychiques.",
580,5,Couaneton,Eau,Vol,,,Base,"Un Pokémon Oiseau doué pour la plongée. Il nage sous l'eau à la rechercher de sphaigne, son plat préféré.",
